"g#","initial_alias","initial_ensg","o#","ortholog_name","ortholog_ensg","description"
"1268","DNAJC10","ENSG00000077232","1268.1.1","DNAJC10","ENSMICG00000006441","DnaJ heat shock protein family (Hsp40) member C10 [Source:HGNC Symbol;Acc:HGNC:24637]"
"1269","VPS8","ENSG00000156931","1269.1.1","VPS8","ENSMICG00000048987","VPS8 subunit of CORVET complex [Source:HGNC Symbol;Acc:HGNC:29122]"
"1270","TBK1","ENSG00000183735","1270.1.1","TBK1","ENSMICG00000029327","TANK binding kinase 1 [Source:HGNC Symbol;Acc:HGNC:11584]"
"1271","SP4","ENSG00000105866","1271.1.1","SP4","ENSMICG00000034088","Sp4 transcription factor [Source:HGNC Symbol;Acc:HGNC:11209]"
"1272","PRR3","ENSG00000204576","1272.1.1","PRR3","ENSMICG00000042955","proline rich 3 [Source:HGNC Symbol;Acc:HGNC:21149]"
"1273","CSNK2A1","ENSG00000101266","1273.1.1","ENSMICG00000013515","ENSMICG00000013515",""
"1274","ARHGAP31","ENSG00000031081","1274.1.1","ARHGAP31","ENSMICG00000049335","Rho GTPase activating protein 31 [Source:HGNC Symbol;Acc:HGNC:29216]"
"1275","NDRG1","ENSG00000104419","1275.1.1","NDRG1","ENSMICG00000001054","N-myc downstream regulated 1 [Source:HGNC Symbol;Acc:HGNC:7679]"
"1276","IDI1","ENSG00000067064","1276.1.1","ENSMICG00000043640","ENSMICG00000043640",""
"1276","IDI1","ENSG00000067064","1276.1.2","ENSMICG00000045735","ENSMICG00000045735",""
"1277","VAMP8","ENSG00000118640","1277.1.1","ENSMICG00000034736","ENSMICG00000034736",""
"1277","VAMP8","ENSG00000118640","1277.1.2","ENSMICG00000035021","ENSMICG00000035021",""
"1278","ARMC2","ENSG00000118690","1278.1.1","ENSMICG00000037227","ENSMICG00000037227",""
"1278","ARMC2","ENSG00000118690","1278.1.2","ENSMICG00000042143","ENSMICG00000042143",""
"1279","UBE4B","ENSG00000130939","1279.1.1","UBE4B","ENSMICG00000006691","ubiquitination factor E4B [Source:HGNC Symbol;Acc:HGNC:12500]"
"1280","IL6R","ENSG00000160712","1280.1.1","IL6R","ENSMICG00000001408","interleukin 6 receptor [Source:HGNC Symbol;Acc:HGNC:6019]"
"1281","PPARGC1B","ENSG00000155846","1281.1.1","PPARGC1B","ENSMICG00000002702","PPARG coactivator 1 beta [Source:HGNC Symbol;Acc:HGNC:30022]"
"1282","HEATR6","ENSG00000068097","1282.1.1","HEATR6","ENSMICG00000008703","HEAT repeat containing 6 [Source:HGNC Symbol;Acc:HGNC:24076]"
"1283","FBXO24","ENSG00000106336","1283.1.1","FBXO24","ENSMICG00000009325","F-box protein 24 [Source:HGNC Symbol;Acc:HGNC:13595]"
"1284","BRPF1","ENSG00000156983","1284.1.1","BRPF1","ENSMICG00000015227","bromodomain and PHD finger containing 1 [Source:HGNC Symbol;Acc:HGNC:14255]"
"1285","TMBIM1","ENSG00000135926","1285.1.1","TMBIM1","ENSMICG00000006846","transmembrane BAX inhibitor motif containing 1 [Source:HGNC Symbol;Acc:HGNC:23410]"
"1286","MUTYH","ENSG00000132781","1286.1.1","MUTYH","ENSMICG00000013605","mutY DNA glycosylase [Source:HGNC Symbol;Acc:HGNC:7527]"
"1287","PAPSS1","ENSG00000138801","1287.1.1","PAPSS1","ENSMICG00000016262","3'-phosphoadenosine 5'-phosphosulfate synthase 1 [Source:HGNC Symbol;Acc:HGNC:8603]"
"1288","CSDE1","ENSG00000009307","1288.1.1","CSDE1","ENSMICG00000002050","cold shock domain containing E1 [Source:HGNC Symbol;Acc:HGNC:29905]"
"1289","IRF9","ENSG00000213928","1289.1.1","IRF9","ENSMICG00000027895","interferon regulatory factor 9 [Source:HGNC Symbol;Acc:HGNC:6131]"
"1290","KLF7","ENSG00000118263","1290.1.1","KLF7","ENSMICG00000037405","KLF transcription factor 7 [Source:HGNC Symbol;Acc:HGNC:6350]"
"1291","DESI1","ENSG00000100418","1291.1.1","DESI1","ENSMICG00000045578","desumoylating isopeptidase 1 [Source:HGNC Symbol;Acc:HGNC:24577]"
"1292","MRPL48","ENSG00000175581","1292.1.1","ENSMICG00000012645","ENSMICG00000012645",""
"1292","MRPL48","ENSG00000175581","1292.1.2","ENSMICG00000028005","ENSMICG00000028005",""
"1293","EIF3A","ENSG00000107581","1293.1.1","EIF3A","ENSMICG00000007588","eukaryotic translation initiation factor 3 subunit A [Source:HGNC Symbol;Acc:HGNC:3271]"
"1294","PNPLA7","ENSG00000130653","1294.1.1","PNPLA7","ENSMICG00000009566","patatin like phospholipase domain containing 7 [Source:HGNC Symbol;Acc:HGNC:24768]"
"1295","ACTB","ENSG00000075624","1295.1.1","ACTB","ENSMICG00000002791","actin beta [Source:HGNC Symbol;Acc:HGNC:132]"
"1296","CIPC","ENSG00000198894","1296.1.1","CIPC","ENSMICG00000045982","CLOCK interacting pacemaker [Source:HGNC Symbol;Acc:HGNC:20365]"
"1297","NUP205","ENSG00000155561","1297.1.1","NUP205","ENSMICG00000032825","nucleoporin 205 [Source:HGNC Symbol;Acc:HGNC:18658]"
"1298","SLC16A1","ENSG00000155380","1298.1.1","ENSMICG00000012818","ENSMICG00000012818",""
"1298","SLC16A1","ENSG00000155380","1298.1.2","ENSMICG00000037003","ENSMICG00000037003",""
"1299","TNFAIP2","ENSG00000185215","1299.1.1","TNFAIP2","ENSMICG00000009107","TNF alpha induced protein 2 [Source:HGNC Symbol;Acc:HGNC:11895]"
"1300","KAT8","ENSG00000103510","1300.1.1","KAT8","ENSMICG00000001625","lysine acetyltransferase 8 [Source:HGNC Symbol;Acc:HGNC:17933]"
"1301","ARL5C","ENSG00000141748","1301.1.1","ARL5C","ENSMICG00000002661","ADP ribosylation factor like GTPase 5C [Source:HGNC Symbol;Acc:HGNC:31111]"
"1302","CHST11","ENSG00000171310","1302.1.1","CHST11","ENSMICG00000046027","carbohydrate sulfotransferase 11 [Source:HGNC Symbol;Acc:HGNC:17422]"
"1303","VMP1","ENSG00000062716","1303.1.1","VMP1","ENSMICG00000045844","vacuole membrane protein 1 [Source:HGNC Symbol;Acc:HGNC:29559]"
"1304","CDC27","ENSG00000004897","1304.1.1","CDC27","ENSMICG00000038171","cell division cycle 27 [Source:HGNC Symbol;Acc:HGNC:1728]"
"1305","HTRA2","ENSG00000115317","1305.1.1","HTRA2","ENSMICG00000006256","HtrA serine peptidase 2 [Source:HGNC Symbol;Acc:HGNC:14348]"
"1306","DNAJB12","ENSG00000148719","1306.1.1","DNAJB12","ENSMICG00000033013","DnaJ heat shock protein family (Hsp40) member B12 [Source:HGNC Symbol;Acc:HGNC:14891]"
"1307","FADD","ENSG00000168040","1307.1.1","FADD","ENSMICG00000047386","Fas associated via death domain [Source:HGNC Symbol;Acc:HGNC:3573]"
"1308","PPP3CA","ENSG00000138814","1308.1.1","PPP3CA","ENSMICG00000001852","protein phosphatase 3 catalytic subunit alpha [Source:HGNC Symbol;Acc:HGNC:9314]"
"1309","ZNF335","ENSG00000198026","1309.1.1","ZNF335","ENSMICG00000011302","zinc finger protein 335 [Source:HGNC Symbol;Acc:HGNC:15807]"
"1310","GLG1","ENSG00000090863","1310.1.1","GLG1","ENSMICG00000016371","golgi glycoprotein 1 [Source:HGNC Symbol;Acc:HGNC:4316]"
"1311","LATS1","ENSG00000131023","1311.1.1","LATS1","ENSMICG00000006305","large tumor suppressor kinase 1 [Source:HGNC Symbol;Acc:HGNC:6514]"
"1312","BMS1","ENSG00000165733","1312.1.1","BMS1","ENSMICG00000009977","BMS1 ribosome biogenesis factor [Source:HGNC Symbol;Acc:HGNC:23505]"
"1313","RAPGEF2","ENSG00000109756","1313.1.1","RAPGEF2","ENSMICG00000006389","Rap guanine nucleotide exchange factor 2 [Source:HGNC Symbol;Acc:HGNC:16854]"
"1314","UBE2F","ENSG00000184182","1314.1.1","ENSMICG00000012075","ENSMICG00000012075",""
"1314","UBE2F","ENSG00000184182","1314.1.2","ENSMICG00000027683","ENSMICG00000027683",""
"1315","OSBPL9","ENSG00000117859","1315.1.1","OSBPL9","ENSMICG00000002731","oxysterol binding protein like 9 [Source:HGNC Symbol;Acc:HGNC:16386]"
"1316","PPM1A","ENSG00000100614","1316.1.1","PPM1A","ENSMICG00000036990","protein phosphatase, Mg2+/Mn2+ dependent 1A [Source:HGNC Symbol;Acc:HGNC:9275]"
"1317","KIF5C","ENSG00000168280","1317.1.1","KIF5C","ENSMICG00000016670","kinesin family member 5C [Source:HGNC Symbol;Acc:HGNC:6325]"
"1318","SLC15A4","ENSG00000139370","1318.1.1","SLC15A4","ENSMICG00000009050","solute carrier family 15 member 4 [Source:HGNC Symbol;Acc:HGNC:23090]"
"1319","AGPAT5","ENSG00000155189","1319.1.1","ENSMICG00000030194","ENSMICG00000030194",""
"1319","AGPAT5","ENSG00000155189","1319.1.2","ENSMICG00000032740","ENSMICG00000032740",""
"1320","ROPN1L","ENSG00000145491","1320.1.1","ROPN1L","ENSMICG00000035924","rhophilin associated tail protein 1 like [Source:HGNC Symbol;Acc:HGNC:24060]"
"1321","ITGB2","ENSG00000160255","1321.1.1","ITGB2","ENSMICG00000002984","integrin subunit beta 2 [Source:HGNC Symbol;Acc:HGNC:6155]"
"1322","EAPP","ENSG00000129518","1322.1.1","EAPP","ENSMICG00000044807","E2F associated phosphoprotein [Source:HGNC Symbol;Acc:HGNC:19312]"
"1323","FGFBP3","ENSG00000174721","1323.1.1","N/A","N/A","N/A"
"1324","RNF121","ENSG00000137522","1324.1.1","RNF121","ENSMICG00000014792","ring finger protein 121 [Source:HGNC Symbol;Acc:HGNC:21070]"
"1325","CMTM7","ENSG00000153551","1325.1.1","CMTM7","ENSMICG00000049542","CKLF like MARVEL transmembrane domain containing 7 [Source:HGNC Symbol;Acc:HGNC:19178]"
"1326","TFE3","ENSG00000068323","1326.1.1","TFE3","ENSMICG00000009708","transcription factor binding to IGHM enhancer 3 [Source:HGNC Symbol;Acc:HGNC:11752]"
"1327","TAF15","ENSG00000270647","1327.1.1","TAF15","ENSMICG00000017057","TATA-box binding protein associated factor 15 [Source:HGNC Symbol;Acc:HGNC:11547]"
"1328","AKIRIN1","ENSG00000174574","1328.1.1","AKIRIN1","ENSMICG00000016510","akirin 1 [Source:HGNC Symbol;Acc:HGNC:25744]"
"1329","CMTM3","ENSG00000140931","1329.1.1","ENSMICG00000005745","ENSMICG00000005745",""
"1329","CMTM3","ENSG00000140931","1329.1.2","ENSMICG00000029806","ENSMICG00000029806",""
"1330","PLK2","ENSG00000145632","1330.1.1","PLK2","ENSMICG00000014702","polo like kinase 2 [Source:HGNC Symbol;Acc:HGNC:19699]"
"1331","CLPTM1","ENSG00000104853","1331.1.1","CLPTM1","ENSMICG00000006981","CLPTM1 regulator of GABA type A receptor forward trafficking [Source:HGNC Symbol;Acc:HGNC:2087]"
"1332","KCTD20","ENSG00000112078","1332.1.1","KCTD20","ENSMICG00000004661","potassium channel tetramerization domain containing 20 [Source:HGNC Symbol;Acc:HGNC:21052]"
"1333","DUSP7","ENSG00000164086","1333.1.1","DUSP7","ENSMICG00000002706","dual specificity phosphatase 7 [Source:HGNC Symbol;Acc:HGNC:3073]"
"1334","PRDM7","ENSG00000126856","1334.1.1","N/A","N/A","N/A"
"1335","HIP1","ENSG00000127946","1335.1.1","HIP1","ENSMICG00000009230","huntingtin interacting protein 1 [Source:HGNC Symbol;Acc:HGNC:4913]"
"1336","PGM2","ENSG00000169299","1336.1.1","PGM2","ENSMICG00000012334","phosphoglucomutase 2 [Source:HGNC Symbol;Acc:HGNC:8906]"
"1337","NFE2L2","ENSG00000116044","1337.1.1","NFE2L2","ENSMICG00000009559","NFE2 like bZIP transcription factor 2 [Source:HGNC Symbol;Acc:HGNC:7782]"
"1338","PLEKHM1","ENSG00000225190","1338.1.1","PLEKHM1","ENSMICG00000010468","pleckstrin homology and RUN domain containing M1 [Source:HGNC Symbol;Acc:HGNC:29017]"
"1339","OTUD4","ENSG00000164164","1339.1.1","OTUD4","ENSMICG00000031430","OTU deubiquitinase 4 [Source:HGNC Symbol;Acc:HGNC:24949]"
"1340","LILRB1","ENSG00000104972","1340.1.1","N/A","N/A","N/A"
"1341","VPS37A","ENSG00000155975","1341.1.1","VPS37A","ENSMICG00000013504","VPS37A subunit of ESCRT-I [Source:HGNC Symbol;Acc:HGNC:24928]"
"1342","FURIN","ENSG00000140564","1342.1.1","FURIN","ENSMICG00000027223","furin, paired basic amino acid cleaving enzyme [Source:HGNC Symbol;Acc:HGNC:8568]"
"1343","EHBP1L1","ENSG00000173442","1343.1.1","EHBP1L1","ENSMICG00000030542","EH domain binding protein 1 like 1 [Source:HGNC Symbol;Acc:HGNC:30682]"
"1344","ATXN7L1","ENSG00000146776","1344.1.1","ATXN7L1","ENSMICG00000010963","ataxin 7 like 1 [Source:HGNC Symbol;Acc:HGNC:22210]"
"1345","HIF1A","ENSG00000100644","1345.1.1","HIF1A","ENSMICG00000002224","hypoxia inducible factor 1 subunit alpha [Source:HGNC Symbol;Acc:HGNC:4910]"
"1346","GNPTAB","ENSG00000111670","1346.1.1","GNPTAB","ENSMICG00000012048","N-acetylglucosamine-1-phosphate transferase subunits alpha and beta [Source:HGNC Symbol;Acc:HGNC:29670]"
"1347","CASP3","ENSG00000164305","1347.1.1","ENSMICG00000004809","ENSMICG00000004809",""
"1347","CASP3","ENSG00000164305","1347.1.2","ENSMICG00000033249","ENSMICG00000033249",""
"1348","H3-3A","ENSG00000132475","1348.1.1","N/A","N/A","N/A"
"1348","H3-3A","ENSG00000163041","1348.2.1","N/A","N/A","N/A"
"1349","CS","ENSG00000062485","1349.1.1","CS","ENSMICG00000017659","citrate synthase [Source:HGNC Symbol;Acc:HGNC:2422]"
"1350","SMC3","ENSG00000108055","1350.1.1","SMC3","ENSMICG00000032916","structural maintenance of chromosomes 3 [Source:HGNC Symbol;Acc:HGNC:2468]"
"1351","CAPZB","ENSG00000077549","1351.1.1","CAPZB","ENSMICG00000014212","capping actin protein of muscle Z-line subunit beta [Source:HGNC Symbol;Acc:HGNC:1491]"
"1352","CDK16","ENSG00000102225","1352.1.1","CDK16","ENSMICG00000016965","cyclin dependent kinase 16 [Source:HGNC Symbol;Acc:HGNC:8749]"
"1353","CCT8","ENSG00000156261","1353.1.1","CCT8","ENSMICG00000002601","chaperonin containing TCP1 subunit 8 [Source:HGNC Symbol;Acc:HGNC:1623]"
"1354","TNIP3","ENSG00000050730","1354.1.1","TNIP3","ENSMICG00000038352","TNFAIP3 interacting protein 3 [Source:HGNC Symbol;Acc:HGNC:19315]"
"1355","SMARCA2","ENSG00000080503","1355.1.1","SMARCA2","ENSMICG00000005162","SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily a, member 2 [Source:HGNC Symbol;Acc:HGNC:11098]"
"1356","SSBP4","ENSG00000130511","1356.1.1","ENSMICG00000034758","ENSMICG00000034758",""
"1357","HNRNPF","ENSG00000169813","1357.1.1","ENSMICG00000043739","ENSMICG00000043739",""
"1357","HNRNPF","ENSG00000169813","1357.1.2","ENSMICG00000044171","ENSMICG00000044171",""
"1358","MOCS2","ENSG00000164172","1358.1.1","MOCS2","ENSMICG00000004714","molybdenum cofactor synthesis 2 [Source:HGNC Symbol;Acc:HGNC:7193]"
"1359","VAMP4","ENSG00000117533","1359.1.1","VAMP4","ENSMICG00000029221","vesicle associated membrane protein 4 [Source:HGNC Symbol;Acc:HGNC:12645]"
"1360","STXBP3","ENSG00000116266","1360.1.1","STXBP3","ENSMICG00000031223","syntaxin binding protein 3 [Source:HGNC Symbol;Acc:HGNC:11446]"
"1361","DLD","ENSG00000091140","1361.1.1","DLD","ENSMICG00000036659","dihydrolipoamide dehydrogenase [Source:HGNC Symbol;Acc:HGNC:2898]"
"1362","RFTN1","ENSG00000131378","1362.1.1","RFTN1","ENSMICG00000049449","raftlin, lipid raft linker 1 [Source:HGNC Symbol;Acc:HGNC:30278]"
"1363","IFNAR2","ENSG00000159110","1363.1.1","IFNAR2","ENSMICG00000044490","interferon alpha and beta receptor subunit 2 [Source:HGNC Symbol;Acc:HGNC:5433]"
"1364","PRPSAP2","ENSG00000141127","1364.1.1","PRPSAP2","ENSMICG00000031568","phosphoribosyl pyrophosphate synthetase associated protein 2 [Source:HGNC Symbol;Acc:HGNC:9467]"
"1365","ZYX","ENSG00000159840","1365.1.1","ZYX","ENSMICG00000031303","zyxin [Source:HGNC Symbol;Acc:HGNC:13200]"
"1366","RSBN1","ENSG00000081019","1366.1.1","RSBN1","ENSMICG00000001369","round spermatid basic protein 1 [Source:HGNC Symbol;Acc:HGNC:25642]"
"1367","MED16","ENSG00000175221","1367.1.1","MED16","ENSMICG00000010107","mediator complex subunit 16 [Source:HGNC Symbol;Acc:HGNC:17556]"
"1368","NR1H3","ENSG00000025434","1368.1.1","NR1H3","ENSMICG00000007066","nuclear receptor subfamily 1 group H member 3 [Source:HGNC Symbol;Acc:HGNC:7966]"
"1369","RNF103","ENSG00000239305","1369.1.1","RNF103","ENSMICG00000038067","ring finger protein 103 [Source:HGNC Symbol;Acc:HGNC:12859]"
"1370","MAP3K6","ENSG00000142733","1370.1.1","MAP3K6","ENSMICG00000015758","mitogen-activated protein kinase kinase kinase 6 [Source:HGNC Symbol;Acc:HGNC:6858]"
"1371","ACBD5","ENSG00000107897","1371.1.1","ACBD5","ENSMICG00000038152","acyl-CoA binding domain containing 5 [Source:HGNC Symbol;Acc:HGNC:23338]"
"1372","TSPAN4","ENSG00000214063","1372.1.1","TSPAN4","ENSMICG00000034279","tetraspanin 4 [Source:HGNC Symbol;Acc:HGNC:11859]"
"1373","DOK2","ENSG00000147443","1373.1.1","DOK2","ENSMICG00000011568","docking protein 2 [Source:HGNC Symbol;Acc:HGNC:2991]"
"1374","S100A4","ENSG00000196154","1374.1.1","S100A4","ENSMICG00000042495","S100 calcium binding protein A4 [Source:HGNC Symbol;Acc:HGNC:10494]"
"1375","CABYR","ENSG00000154040","1375.1.1","ENSMICG00000044405","ENSMICG00000044405",""
"1376","RELCH","ENSG00000134444","1376.1.1","RELCH","ENSMICG00000010954","RAB11 binding and LisH domain, coiled-coil and HEAT repeat containing [Source:HGNC Symbol;Acc:HGNC:29289]"
"1377","KPNA1","ENSG00000114030","1377.1.1","KPNA1","ENSMICG00000048988","karyopherin subunit alpha 1 [Source:HGNC Symbol;Acc:HGNC:6394]"
"1378","KPNB1","ENSG00000108424","1378.1.1","KPNB1","ENSMICG00000012059","karyopherin subunit beta 1 [Source:HGNC Symbol;Acc:HGNC:6400]"
"1379","SS18","ENSG00000141380","1379.1.1","SS18","ENSMICG00000013326","SS18 subunit of BAF chromatin remodeling complex [Source:HGNC Symbol;Acc:HGNC:11340]"
"1380","FADS2","ENSG00000134824","1380.1.1","FADS2","ENSMICG00000004145","fatty acid desaturase 2 [Source:HGNC Symbol;Acc:HGNC:3575]"
"1381","ERN1","ENSG00000178607","1381.1.1","ERN1","ENSMICG00000010050","endoplasmic reticulum to nucleus signaling 1 [Source:HGNC Symbol;Acc:HGNC:3449]"
"1382","BICD2","ENSG00000185963","1382.1.1","BICD2","ENSMICG00000012311","BICD cargo adaptor 2 [Source:HGNC Symbol;Acc:HGNC:17208]"
"1383","MBNL2","ENSG00000139793","1383.1.1","MBNL2","ENSMICG00000038018","muscleblind like splicing regulator 2 [Source:HGNC Symbol;Acc:HGNC:16746]"
"1384","CLINT1","ENSG00000113282","1384.1.1","CLINT1","ENSMICG00000001037","clathrin interactor 1 [Source:HGNC Symbol;Acc:HGNC:23186]"
"1385","ZNF703","ENSG00000183779","1385.1.1","ZNF703","ENSMICG00000010151","zinc finger protein 703 [Source:HGNC Symbol;Acc:HGNC:25883]"
"1386","ZNF566","ENSG00000186017","1386.1.1","ZNF566","ENSMICG00000006320","zinc finger protein 566 [Source:HGNC Symbol;Acc:HGNC:25919]"
"1387","PACSIN2","ENSG00000100266","1387.1.1","ENSMICG00000012990","ENSMICG00000012990",""
"1387","PACSIN2","ENSG00000100266","1387.1.2","ENSMICG00000036255","ENSMICG00000036255",""
"1388","ACADM","ENSG00000117054","1388.1.1","ACADM","ENSMICG00000017809","acyl-CoA dehydrogenase medium chain [Source:HGNC Symbol;Acc:HGNC:89]"
"1389","IRF8","ENSG00000140968","1389.1.1","ENSMICG00000037961","ENSMICG00000037961",""
"1390","ZNF763","ENSG00000197054","1390.1.1","N/A","N/A","N/A"
"1391","RALGDS","ENSG00000160271","1391.1.1","RALGDS","ENSMICG00000010670","ral guanine nucleotide dissociation stimulator [Source:HGNC Symbol;Acc:HGNC:9842]"
"1392","NOTCH1","ENSG00000148400","1392.1.1","NOTCH1","ENSMICG00000009527","notch receptor 1 [Source:HGNC Symbol;Acc:HGNC:7881]"
"1393","ASPH","ENSG00000198363","1393.1.1","ASPH","ENSMICG00000006413","aspartate beta-hydroxylase [Source:HGNC Symbol;Acc:HGNC:757]"
"1394","PNP","ENSG00000198805","1394.1.1","PNP","ENSMICG00000027048","purine nucleoside phosphorylase [Source:HGNC Symbol;Acc:HGNC:7892]"
"1395","PSTPIP2","ENSG00000152229","1395.1.1","PSTPIP2","ENSMICG00000017499","proline-serine-threonine phosphatase interacting protein 2 [Source:HGNC Symbol;Acc:HGNC:9581]"
"1396","HDLBP","ENSG00000115677","1396.1.1","HDLBP","ENSMICG00000004569","high density lipoprotein binding protein [Source:HGNC Symbol;Acc:HGNC:4857]"
"1397","SHB","ENSG00000107338","1397.1.1","SHB","ENSMICG00000008806","SH2 domain containing adaptor protein B [Source:HGNC Symbol;Acc:HGNC:10838]"
"1398","CAPRIN1","ENSG00000135387","1398.1.1","CAPRIN1","ENSMICG00000003617","cell cycle associated protein 1 [Source:HGNC Symbol;Acc:HGNC:6743]"
"1399","USP1","ENSG00000162607","1399.1.1","USP1","ENSMICG00000001502","ubiquitin specific peptidase 1 [Source:HGNC Symbol;Acc:HGNC:12607]"
"1400","MIER1","ENSG00000198160","1400.1.1","MIER1","ENSMICG00000004461","MIER1 transcriptional regulator [Source:HGNC Symbol;Acc:HGNC:29657]"
"1401","RNF139","ENSG00000170881","1401.1.1","RNF139","ENSMICG00000017479","ring finger protein 139 [Source:HGNC Symbol;Acc:HGNC:17023]"
"1402","NEMP1","ENSG00000166881","1402.1.1","NEMP1","ENSMICG00000009074","nuclear envelope integral membrane protein 1 [Source:HGNC Symbol;Acc:HGNC:29001]"
"1403","MED31","ENSG00000108590","1403.1.1","MED31","ENSMICG00000031281","mediator complex subunit 31 [Source:HGNC Symbol;Acc:HGNC:24260]"
"1404","MTDH","ENSG00000147649","1404.1.1","MTDH","ENSMICG00000010589","metadherin [Source:HGNC Symbol;Acc:HGNC:29608]"
"1405","B3GNT2","ENSG00000170340","1405.1.1","N/A","N/A","N/A"
"1406","DIMT1","ENSG00000086189","1406.1.1","DIMT1","ENSMICG00000016454","DIM1 rRNA methyltransferase and ribosome maturation factor [Source:HGNC Symbol;Acc:HGNC:30217]"
"1407","ZFAT","ENSG00000066827","1407.1.1","ZFAT","ENSMICG00000007692","zinc finger and AT-hook domain containing [Source:HGNC Symbol;Acc:HGNC:19899]"
"1408","TPK1","ENSG00000196511","1408.1.1","TPK1","ENSMICG00000002272","thiamin pyrophosphokinase 1 [Source:HGNC Symbol;Acc:HGNC:17358]"
"1409","WTAP","ENSG00000146457","1409.1.1","WTAP","ENSMICG00000033919","WT1 associated protein [Source:HGNC Symbol;Acc:HGNC:16846]"
"1410","PLEKHO1","ENSG00000023902","1410.1.1","PLEKHO1","ENSMICG00000027313","pleckstrin homology domain containing O1 [Source:HGNC Symbol;Acc:HGNC:24310]"
"1411","FIS1","ENSG00000214253","1411.1.1","FIS1","ENSMICG00000031412","fission, mitochondrial 1 [Source:HGNC Symbol;Acc:HGNC:21689]"
"1412","CNST","ENSG00000162852","1412.1.1","CNST","ENSMICG00000036496","consortin, connexin sorting protein [Source:HGNC Symbol;Acc:HGNC:26486]"
"1413","TFEB","ENSG00000112561","1413.1.1","TFEB","ENSMICG00000015674","transcription factor EB [Source:HGNC Symbol;Acc:HGNC:11753]"
"1414","EZR","ENSG00000092820","1414.1.1","ENSMICG00000009498","ENSMICG00000009498",""
"1414","EZR","ENSG00000092820","1414.1.2","ENSMICG00000036624","ENSMICG00000036624",""
"1415","ABRAXAS2","ENSG00000165660","1415.1.1","ABRAXAS2","ENSMICG00000031916","abraxas 2, BRISC complex subunit [Source:HGNC Symbol;Acc:HGNC:28975]"
